t,value
1532093937,12
1532093940,12
1532093943,12
1532093946,12
1532093949,12
1532093952,12
1532093955,12
1532093958,12
1532093961,12
1532093964,12
1532093967,12
1532093970,12
1532093973,12
1532093976,12
1532093979,12
1532093982,12
1532093985,12
1532093988,12
1532093991,12
1532093994,12
1532093997,12
1532094000,12
1532094003,12
1532094006,12
1532094009,12
1532094012,12
1532094015,12
1532094018,12
1532094021,12
1532094024,12
1532094027,12
1532094030,12
1532094033,12
1532094036,12
1532094039,12
1532094042,12
1532094045,12
1532094048,12
1532094051,12
1532094054,12
1532094057,12
1532094060,12
1532094063,12
1532094066,12
1532094069,12
1532094072,12
1532094075,12
1532094078,12
1532094081,12
1532094084,12
1532094087,12
1532094090,12
1532094093,12
1532094096,12
1532094099,12
1532094102,12
1532094105,12
1532094108,12
1532094111,12
1532094114,12
1532094117,12
1532094120,12
1532094123,12
1532094126,12
1532094129,12
1532094132,12
1532094135,12
1532094138,12
1532094141,12
1532094144,12
1532094147,12
1532094150,12
1532094153,12
1532094156,12
1532094159,12
1532094162,12
1532094165,12
1532094168,12
1532094171,12
1532094174,12
1532094177,12
1532094180,12
1532094183,12
1532094186,12
1532094189,12
1532094192,12
1532094195,12
1532094198,12
1532094201,12
1532094204,12
1532094207,12
1532094210,12
1532094213,12
1532094216,12
1532094219,12
1532094222,12
1532094225,12
1532094228,12
1532094231,12
1532094234,12
1532094237,12
1532094240,12
1532094243,12
1532094246,12
1532094249,12
1532094252,12
1532094255,12
1532094258,12
1532094261,12
1532094264,12
1532094267,12
1532094270,12
1532094273,12
1532094276,12
1532094279,12
1532094282,12
1532094285,12
1532094288,12
1532094291,12
1532094294,12
1532094297,12
1532094300,12
1532094303,12
1532094306,12
1532094309,12
1532094312,12
1532094315,12
1532094318,12
1532094321,12
1532094324,12
1532094327,12
1532094330,12
1532094333,12
1532094336,12
1532094339,12
1532094342,12
1532094345,12
1532094348,12
1532094351,12
1532094354,12
1532094357,12
1532094360,12
1532094363,12
1532094366,12
1532094369,12
1532094372,12
1532094375,12
1532094378,12
1532094381,12
1532094384,12
1532094387,12
1532094390,12
1532094393,12
1532094396,12
