t,value
1532093520,1
1532093523,1
1532093526,1
1532093529,1
1532093532,1
1532093535,1
1532093538,1
1532093541,1
1532093544,1
1532093547,1
1532093550,1
1532093553,1
1532093556,1
1532093559,1
1532093562,1
1532093565,1
1532093568,1
1532093571,1
1532093574,1
1532093577,1
1532093580,1
1532093583,1
1532093586,1
1532093589,1
1532093592,1
1532093595,1
1532093598,1
1532093601,1
1532093604,1
1532093607,1
1532093610,1
1532093613,1
1532093616,1
1532093619,1
1532093622,1
1532093625,1
1532093628,1
1532093631,1
1532093634,1
1532093637,1
1532093640,1
1532093643,1
1532093646,1
1532093649,1
1532093652,1
1532093655,1
1532093658,1
1532093661,1
1532093664,1
1532093667,1
1532093670,1
1532093673,1
1532093676,1
1532093679,1
1532093682,1
1532093685,1
1532093688,1
1532093691,1
1532093694,1
1532093697,1
1532093700,1
1532093703,1
1532093706,1
1532093709,1
1532093712,1
1532093715,1
1532093718,1
1532093721,1
1532093724,1
1532093727,1
1532093730,1
1532093733,1
1532093736,1
1532093739,1
1532093742,1
1532093745,1
1532093748,1
1532093751,1
1532093754,1
1532093757,1
1532093760,1
1532093763,1
1532093766,1
1532093769,1
1532093772,1
1532093775,1
1532093778,1
1532093781,1
1532093784,2
1532093787,1
1532093790,1
1532093793,1
1532093796,1
1532093799,1
1532093802,1
1532093805,1
1532093808,1
1532093811,1
1532093814,1
1532093817,1
1532093820,1
1532093823,1
1532093826,1
1532093829,1
1532093832,1
1532093835,1
1532093838,1
1532093841,1
1532093844,1
1532093847,1
1532093850,1
1532093853,1
1532093856,1
1532093859,1
1532093862,1
1532093865,1
1532093868,1
1532093871,1
1532093874,1
1532093877,1
1532093880,1
1532093883,1
1532093886,1
1532093889,1
1532093892,1
1532093895,1
1532093898,1
1532093901,1
1532093904,1
1532093907,1
1532093910,1
1532093913,1
1532093916,1
1532093919,1
1532093922,1
1532093925,1
1532093928,1
1532093931,1
1532093934,1
1532093937,1
1532093940,1
1532093943,1
1532093946,1
1532093949,1
1532093952,1
1532093955,1
1532093958,1
1532093961,1
1532093964,1
1532093967,1
1532093970,1
1532093973,1
1532093976,1
1532093979,1
1532093982,1
1532093985,1
1532093988,1
1532093991,1
1532093994,1
1532093997,1
1532094000,1
1532094003,1
1532094006,1
1532094009,1
1532094012,1
1532094015,1
1532094018,1
1532094021,1
1532094024,1
1532094027,1
1532094030,1
1532094033,1
1532094036,1
1532094039,1
1532094042,1
1532094045,1
1532094048,1
1532094051,1
1532094054,1
1532094057,1
1532094060,2
1532094063,1
1532094066,1
1532094069,1
1532094072,1
1532094075,1
1532094078,1
1532094081,1
1532094084,1
1532094087,1
1532094090,1
1532094093,1
1532094096,1
1532094099,1
1532094102,1
1532094105,1
1532094108,1
1532094111,1
1532094114,1
1532094117,1
1532094120,1
1532094123,1
1532094126,1
1532094129,1
1532094132,1
1532094135,1
1532094138,1
1532094141,1
1532094144,1
1532094147,1
1532094150,1
1532094153,1
1532094156,1
1532094159,1
1532094162,1
1532094165,1
1532094168,1
1532094171,1
1532094174,1
1532094177,1
1532094180,1
1532094183,1
1532094186,1
1532094189,1
1532094192,1
1532094195,1
1532094198,1
1532094201,1
1532094204,1
1532094207,1
1532094210,1
1532094213,1
1532094216,1
1532094219,1
1532094222,1
1532094225,1
1532094228,1
1532094231,1
1532094234,1
1532094237,1
1532094240,1
1532094243,1
1532094246,1
1532094249,1
1532094252,1
1532094255,1
1532094258,1
1532094261,1
1532094264,1
1532094267,1
1532094270,1
1532094273,1
1532094276,1
1532094279,1
1532094282,1
1532094285,2
1532094288,1
1532094291,1
1532094294,1
1532094297,1
1532094300,1
1532094303,1
1532094306,1
1532094309,1
1532094312,1
1532094315,1
1532094318,1
1532094321,1
1532094324,1
1532094327,1
1532094330,1
1532094333,1
1532094336,1
1532094339,1
1532094342,1
1532094345,1
1532094348,1
1532094351,1
1532094354,1
1532094357,1
1532094360,1
1532094363,1
1532094366,1
1532094369,1
1532094372,1
1532094375,1
1532094378,1
1532094381,1
1532094384,1
1532094387,1
1532094390,1
1532094393,1
1532094396,1
1532094399,1
1532094402,1
1532094405,1
1532094408,1
1532094411,1
1532094414,1
1532094417,1
1532094420,1
1532094423,1
1532094426,1
1532094429,1
1532094432,1
1532094435,1
1532094438,1
1532094441,1
1532094444,1
1532094447,1
1532094450,1
1532094453,1
1532094456,1
1532094459,1
1532094462,1
1532094465,1
1532094468,1
1532094471,1
1532094474,1
1532094477,1
1532094480,1
1532094483,1
1532094486,1
1532094489,1
1532094492,1
1532094495,1
1532094498,1
1532094501,1
1532094504,1
1532094507,1
1532094510,1
1532094513,1
1532094516,1
1532094519,1
1532094522,1
1532094525,1
1532094528,1
1532094531,1
1532094534,1
1532094537,1
1532094540,1
1532094543,1
1532094546,1
1532094549,1
1532094552,1
1532094555,1
1532094558,1
1532094561,1
1532094564,1
1532094567,1
1532094570,1
1532094573,1
1532094576,1
1532094579,1
1532094582,1
1532094585,1
1532094588,1
1532094591,1
1532094594,1
1532094597,1
1532094600,1
1532094603,1
1532094606,1
1532094609,1
1532094612,1
1532094615,1
1532094618,1
1532094621,1
1532094624,1
1532094627,1
1532094630,1
1532094633,1
1532094636,1
1532094639,1
1532094642,1
1532094645,1
1532094648,1
1532094651,1
1532094654,1
1532094657,1
1532094660,1
1532094663,1
1532094666,1
1532094669,1
1532094672,1
1532094675,1
1532094678,1
1532094681,1
1532094684,1
1532094687,1
1532094690,1
1532094693,1
1532094696,1
1532094699,1
1532094702,1
1532094705,1
1532094708,1
1532094711,1
1532094714,1
1532094717,1
1532094720,1
1532094723,1
1532094726,1
1532094729,1
1532094732,1
1532094735,1
1532094738,1
1532094741,1
1532094744,1
1532094747,1
1532094750,1
1532094753,1
1532094756,1
1532094759,1
1532094762,1
1532094765,1
1532094768,1
1532094771,1
1532094774,1
1532094777,1
1532094780,1
1532094783,1
1532094786,1
1532094789,1
1532094792,1
1532094795,1
1532094798,1
1532094801,1
1532094804,1
1532094807,1
1532094810,1
1532094813,1
1532094816,1
1532094819,1
1532094822,1
1532094825,1
1532094828,1
1532094831,1
1532094834,1
1532094837,1
1532094840,1
1532094843,1
1532094846,1
1532094849,1
1532094852,1
1532094855,1
1532094858,1
1532094861,1
1532094864,1
1532094867,1
1532094870,1
1532094873,1
1532094876,1
1532094879,1
1532094882,1
1532094885,1
1532094888,1
1532094891,1
1532094894,1
1532094897,1
1532094900,1
1532094903,1
1532094906,1
1532094909,1
1532094912,1
1532094915,1
1532094918,3
1532094921,1
1532094924,1
1532094927,1
1532094930,1
1532094933,1
1532094936,1
1532094939,1
1532094942,1
1532094945,1
1532094948,1
1532094951,1
1532094954,1
1532094957,1
1532094960,1
1532094963,1
1532094966,1
1532094969,1
1532094972,1
1532094975,1
1532094978,1
1532094981,1
1532094984,1
1532094987,1
1532094990,1
1532094993,1
1532094996,1
1532094999,1
1532095002,1
1532095005,1
1532095008,1
1532095011,1
1532095014,1
1532095017,1
1532095020,1
1532095023,1
1532095026,1
1532095029,1
1532095032,1
1532095035,1
1532095038,1
1532095041,1
1532095044,1
1532095047,1
1532095050,1
1532095053,1
1532095056,1
1532095059,1
1532095062,1
1532095065,1
1532095068,1
1532095071,1
1532095074,1
1532095077,1
1532095080,1
1532095083,1
1532095086,1
1532095089,1
1532095092,1
1532095095,1
1532095098,1
1532095101,1
1532095104,1
1532095107,1
1532095110,1
1532095113,1
1532095116,1
1532095119,1
1532095122,1
1532095125,1
1532095128,1
1532095131,1
1532095134,1
1532095137,1
1532095140,1
1532095143,1
1532095146,1
1532095149,1
1532095152,1
1532095155,1
1532095158,1
1532095161,1
1532095164,1
1532095167,1
1532095170,1
1532095173,1
1532095176,1
1532095179,1
1532095182,1
1532095185,1
1532095188,1
1532095191,1
1532095194,1
1532095197,1
1532095200,1
1532095203,1
1532095206,1
1532095209,1
1532095212,1
1532095215,1
1532095218,1
1532095221,1
1532095224,1
1532095227,1
1532095230,1
1532095233,1
1532095236,1
1532095239,1
1532095242,1
1532095245,1
1532095248,1
1532095251,1
1532095254,1
1532095257,1
1532095260,1
1532095263,1
1532095266,1
1532095269,1
1532095272,1
1532095275,1
1532095278,1
1532095281,1
1532095284,1
1532095287,1
1532095290,1
1532095293,1
1532095296,1
1532095299,1
1532095302,1
1532095305,1
1532095308,1
1532095311,1
1532095314,1
1532095317,1
1532095320,1
1532095323,1
1532095326,1
1532095329,1
1532095332,1
1532095335,1
1532095338,1
1532095341,1
1532095344,1
1532095347,1
1532095350,1
1532095353,1
1532095356,1
1532095359,1
1532095362,1
1532095365,1
1532095368,1
1532095371,1
1532095374,1
1532095377,1
1532095380,1
1532095383,1
1532095386,1
1532095389,1
1532095392,1
1532095395,1
1532095398,1
1532095401,1
1532095404,1
1532095407,1
1532095410,1
1532095413,1
1532095416,1
1532095419,1
1532095422,1
1532095425,1
1532095428,1
1532095431,1
1532095434,1
1532095437,1
1532095440,1
1532095443,1
1532095446,1
1532095449,1
1532095452,1
1532095455,1
1532095458,1
1532095461,1
1532095464,1
1532095467,1
1532095470,1
1532095473,1
1532095476,1
1532095479,1
1532095482,1
1532095485,1
1532095488,1
1532095491,1
1532095494,1
1532095497,1
1532095500,1
1532095503,1
1532095506,1
1532095509,1
1532095512,1
1532095515,1
1532095518,1
1532095521,1
1532095524,1
1532095527,1
1532095530,1
1532095533,1
1532095536,1
1532095539,1
1532095542,1
1532095545,1
1532095548,1
1532095551,1
1532095554,1
1532095557,1
1532095560,1
1532095563,1
1532095566,1
1532095569,1
1532095572,1
1532095575,1
1532095578,1
1532095581,1
1532095584,1
1532095587,1
1532095590,1
1532095593,1
1532095596,1
1532095599,1
1532095602,1
1532095605,1
1532095608,1
1532095611,1
1532095614,1
1532095617,1
1532095620,1
1532095623,1
1532095626,1
1532095629,1
1532095632,1
1532095635,1
1532095638,1
1532095641,1
1532095644,1
1532095647,1
1532095650,1
1532095653,1
1532095656,1
1532095659,1
1532095662,1
1532095665,1
1532095668,1
1532095671,1
1532095674,1
1532095677,1
1532095680,1
1532095683,1
1532095686,1
1532095689,1
1532095692,1
1532095695,1
1532095698,1
1532095701,1
1532095704,1
1532095707,1
1532095710,1
1532095713,1
1532095716,1
1532095719,1
1532095722,1
1532095725,1
1532095728,1
1532095731,1
1532095734,1
1532095737,1
1532095740,1
1532095743,1
1532095746,1
1532095749,1
1532095752,1
1532095755,1
1532095758,1
1532095761,1
1532095764,1
1532095767,1
1532095770,1
1532095773,1
1532095776,1
1532095779,1
1532095782,1
1532095785,1
1532095788,1
1532095791,1
1532095794,1
1532095797,1
1532095800,1
1532095803,1
1532095806,1
1532095809,1
1532095812,1
1532095815,1
1532095818,1
1532095821,1
1532095824,1
1532095827,1
1532095830,1
1532095833,1
1532095836,1
1532095839,1
1532095842,1
1532095845,1
1532095848,1
1532095851,1
1532095854,1
1532095857,1
1532095860,1
1532095863,1
1532095866,1
1532095869,1
1532095872,1
1532095875,1
1532095878,1
1532095881,1
1532095884,1
1532095887,1
1532095890,1
1532095893,1
1532095896,1
1532095899,1
1532095902,1
1532095905,1
1532095908,1
1532095911,1
1532095914,1
1532095917,1
1532095920,1
1532095923,1
1532095926,1
1532095929,1
1532095932,1
1532095935,1
1532095938,1
1532095941,1
1532095944,1
1532095947,1
1532095950,1
1532095953,1
1532095956,1
1532095959,1
1532095962,1
1532095965,1
1532095968,1
1532095971,1
1532095974,1
1532095977,1
1532095980,1
1532095983,1
1532095986,1
1532095989,1
1532095992,1
1532095995,1
1532095998,1
1532096001,1
1532096004,1
1532096007,1
1532096010,1
1532096013,1
1532096016,1
1532096019,1
1532096022,1
1532096025,1
1532096028,1
1532096031,1
1532096034,1
1532096037,1
1532096040,1
1532096043,1
1532096046,1
1532096049,1
1532096052,1
1532096055,1
1532096058,1
1532096061,1
1532096064,1
1532096067,1
1532096070,1
1532096073,1
1532096076,1
1532096079,1
1532096082,1
1532096085,1
1532096088,1
1532096091,1
1532096094,1
1532096097,1
1532096100,1
1532096103,1
1532096106,1
1532096109,1
1532096112,1
1532096115,1
1532096118,1
1532096121,1
1532096124,1
1532096127,1
1532096130,1
1532096133,1
1532096136,1
1532096139,1
1532096142,1
1532096145,1
1532096148,1
1532096151,1
1532096154,1
1532096157,1
1532096160,1
1532096163,1
1532096166,1
1532096169,1
1532096172,1
1532096175,1
1532096178,1
1532096181,1
1532096184,1
1532096187,1
1532096190,1
1532096193,1
1532096196,1
1532096199,1
1532096202,1
1532096205,1
1532096208,1
1532096211,1
1532096214,1
1532096217,1
1532096220,1
1532096223,1
1532096226,1
1532096229,1
1532096232,1
1532096235,1
1532096238,1
1532096241,1
1532096244,1
1532096247,1
1532096250,1
1532096253,1
1532096256,1
1532096259,1
1532096262,1
1532096265,1
1532096268,1
1532096271,1
1532096274,1
1532096277,1
1532096280,1
1532096283,1
1532096286,1
1532096289,1
1532096292,1
1532096295,1
1532096298,1
1532096301,1
1532096304,1
1532096307,1
1532096310,1
1532096313,1
1532096316,1
1532096319,1
1532096322,1
1532096325,1
1532096328,1
1532096331,1
1532096334,1
1532096337,1
1532096340,1
1532096343,1
1532096346,1
1532096349,1
1532096352,1
1532096355,1
1532096358,1
1532096361,1
1532096364,1
1532096367,1
1532096370,1
1532096373,1
1532096376,1
1532096379,1
1532096382,1
1532096385,1
1532096388,1
1532096391,1
1532096394,1
1532096397,1
1532096400,1
1532096403,1
1532096406,1
1532096409,1
1532096412,1
1532096415,1
1532096418,1
1532096421,1
1532096424,1
1532096427,1
1532096430,1
1532096433,1
1532096436,1
1532096439,1
1532096442,1
1532096445,1
1532096448,1
1532096451,1
1532096454,1
1532096457,1
1532096460,1
1532096463,1
1532096466,1
1532096469,1
1532096472,1
1532096475,1
1532096478,1
1532096481,1
1532096484,1
1532096487,1
1532096490,1
1532096493,1
1532096496,1
1532096499,1
1532096502,1
1532096505,1
1532096508,1
1532096511,1
1532096514,1
1532096517,1
1532096520,1
1532096523,1
1532096526,1
1532096529,1
1532096532,1
1532096535,1
1532096538,1
1532096541,1
1532096544,1
1532096547,1
1532096550,1
1532096553,1
1532096556,1
1532096559,1
1532096562,1
1532096565,1
1532096568,1
1532096571,1
1532096574,1
1532096577,1
1532096580,1
1532096583,1
1532096586,1
1532096589,1
1532096592,1
1532096595,1
1532096598,1
1532096601,1
1532096604,1
1532096607,1
1532096610,1
1532096613,1
1532096616,1
1532096619,1
1532096622,1
1532096625,1
1532096628,1
1532096631,1
1532096634,1
1532096637,1
1532096640,1
1532096643,1
1532096646,1
1532096649,1
1532096652,1
1532096655,1
1532096658,1
1532096661,1
1532096664,1
1532096667,1
1532096670,1
1532096673,1
1532096676,1
1532096679,1
1532096682,1
1532096685,1
1532096688,1
1532096691,1
1532096694,1
1532096697,1
1532096700,1
1532096703,1
1532096706,1
1532096709,1
1532096712,1
1532096715,1
1532096718,1
1532096721,1
1532096724,1
1532096727,1
1532096730,1
1532096733,1
1532096736,1
1532096739,1
1532096742,1
1532096745,1
1532096748,1
1532096751,1
1532096754,1
1532096757,1
1532096760,1
1532096763,1
1532096766,1
1532096769,1
1532096772,1
1532096775,1
1532096778,1
1532096781,1
1532096784,1
1532096787,1
1532096790,1
1532096793,1
1532096796,1
1532096799,1
1532096802,1
1532096805,1
1532096808,1
1532096811,1
1532096814,1
1532096817,1
1532096820,1
1532096823,1
1532096826,1
1532096829,1
1532096832,1
1532096835,1
1532096838,1
1532096841,1
1532096844,1
1532096847,1
1532096850,1
1532096853,1
1532096856,1
1532096859,1
1532096862,1
1532096865,1
1532096868,1
1532096871,1
1532096874,1
1532096877,1
1532096880,1
1532096883,1
1532096886,1
1532096889,1
1532096892,1
1532096895,1
1532096898,1
1532096901,1
1532096904,1
1532096907,1
1532096910,1
1532096913,1
1532096916,1
1532096919,1
1532096922,1
1532096925,2
1532096928,1
1532096931,1
1532096934,1
1532096937,1
1532096940,1
1532096943,1
1532096946,1
1532096949,1
1532096952,1
1532096955,1
1532096958,1
1532096961,1
1532096964,1
1532096967,1
1532096970,1
1532096973,1
1532096976,1
1532096979,1
1532096982,1
1532096985,1
1532096988,1
1532096991,1
1532096994,1
1532096997,1
1532097000,1
1532097003,1
1532097006,1
1532097009,1
1532097012,1
1532097015,1
1532097018,1
1532097021,1
1532097024,3
1532097027,1
1532097030,1
1532097033,1
1532097036,1
1532097039,1
1532097042,1
1532097045,1
1532097048,1
1532097051,1
1532097054,1
1532097057,1
1532097060,1
1532097063,1
1532097066,1
1532097069,1
1532097072,1
1532097075,1
1532097078,1
1532097081,1
1532097084,1
1532097087,1
1532097090,1
1532097093,1
1532097096,1
1532097099,1
1532097102,1
1532097105,1
1532097108,1
1532097111,1
1532097114,1
1532097117,1
1532097120,1
1532097123,1
1532097126,1
1532097129,1
1532097132,1
1532097135,1
1532097138,1
1532097141,1
1532097144,1
1532097147,1
1532097150,1
1532097153,1
1532097156,1
1532097159,1
1532097162,1
1532097165,1
1532097168,1
1532097171,1
1532097174,1
1532097177,1
1532097180,1
1532097183,1
1532097186,1
1532097189,1
1532097192,1
1532097195,1
1532097198,1
1532097201,1
1532097204,1
1532097207,1
1532097210,1
1532097213,1
1532097216,1
1532097219,1
1532097222,1
1532097225,1
1532097228,1
1532097231,1
1532097234,1
1532097237,1
1532097240,1
1532097243,1
1532097246,1
1532097249,1
1532097252,1
1532097255,1
1532097258,1
1532097261,1
1532097264,1
1532097267,1
1532097270,1
1532097273,1
1532097276,1
1532097279,1
1532097282,1
1532097285,1
1532097288,1
1532097291,1
1532097294,1
1532097297,1
1532097300,1
1532097303,1
1532097306,1
1532097309,1
1532097312,1
1532097315,1
1532097318,1
1532097321,1
1532097324,1
1532097327,1
1532097330,1
1532097333,1
1532097336,1
1532097339,1
1532097342,1
1532097345,1
1532097348,1
1532097351,1
1532097354,1
1532097357,1
1532097360,1
1532097363,1
1532097366,1
1532097369,1
1532097372,1
1532097375,1
1532097378,1
1532097381,1
1532097384,1
1532097387,1
1532097390,1
1532097393,1
1532097396,1
1532097399,1
1532097402,1
1532097405,1
1532097408,1
1532097411,1
1532097414,1
1532097417,1
1532097420,1
1532097423,1
1532097426,1
1532097429,1
1532097432,1
1532097435,1
1532097438,1
1532097441,1
1532097444,1
1532097447,1
1532097450,1
1532097453,1
1532097456,1
1532097459,1
1532097462,1
1532097465,1
1532097468,1
1532097471,1
1532097474,1
1532097477,1
1532097480,1
1532097483,1
1532097486,1
1532097489,1
1532097492,1
1532097495,1
1532097498,1
1532097501,1
1532097504,1
1532097507,1
1532097510,1
1532097513,1
1532097516,1
1532097519,1
1532097522,1
1532097525,1
1532097528,1
1532097531,1
1532097534,1
1532097537,1
1532097540,1
1532097543,1
1532097546,1
1532097549,1
1532097552,1
1532097555,1
1532097558,1
1532097561,1
1532097564,1
1532097567,1
1532097570,1
1532097573,1
1532097576,1
1532097579,1
1532097582,1
1532097585,1
1532097588,1
1532097591,1
1532097594,1
1532097597,1
1532097600,1
1532097603,1
1532097606,1
1532097609,1
1532097612,1
1532097615,1
1532097618,1
1532097621,1
1532097624,1
1532097627,1
1532097630,1
1532097633,1
1532097636,1
1532097639,1
1532097642,1
1532097645,1
1532097648,1
1532097651,1
1532097654,1
1532097657,1
1532097660,1
1532097663,1
1532097666,1
1532097669,1
1532097672,1
1532097675,1
1532097678,1
1532097681,1
1532097684,1
1532097687,1
1532097690,1
1532097693,1
1532097696,1
1532097699,1
1532097702,1
1532097705,1
1532097708,1
1532097711,1
1532097714,1
1532097717,1
1532097720,1
1532097723,1
1532097726,1
1532097729,1
1532097732,1
1532097735,1
1532097738,1
1532097741,1
1532097744,1
1532097747,1
1532097750,1
1532097753,1
1532097756,1
1532097759,1
1532097762,1
1532097765,1
1532097768,1
1532097771,1
1532097774,1
1532097777,1
1532097780,1
1532097783,1
1532097786,1
1532097789,1
1532097792,1
1532097795,1
1532097798,1
1532097801,1
1532097804,1
1532097807,1
1532097810,1
1532097813,1
1532097816,1
1532097819,1
1532097822,1
1532097825,1
1532097828,1
1532097831,1
1532097834,1
1532097837,1
1532097840,1
1532097843,1
1532097846,1
1532097849,1
1532097852,1
1532097855,1
1532097858,1
1532097861,1
1532097864,1
1532097867,1
1532097870,1
1532097873,1
1532097876,1
1532097879,1
1532097882,1
1532097885,1
1532097888,1
1532097891,1
1532097894,1
1532097897,1
1532097900,1
1532097903,1
1532097906,1
1532097909,1
1532097912,1
1532097915,1
1532097918,1
1532097921,1
1532097924,1
1532097927,1
1532097930,1
1532097933,1
1532097936,1
1532097939,1
1532097942,1
1532097945,1
1532097948,1
1532097951,1
1532097954,1
1532097957,1
1532097960,1
1532097963,1
1532097966,1
1532097969,1
1532097972,1
1532097975,1
1532097978,1
1532097981,1
1532097984,2
1532097987,1
1532097990,1
1532097993,1
1532097996,1
1532097999,1
1532098002,1
1532098005,1
1532098008,1
1532098011,1
1532098014,1
1532098017,1
1532098020,1
1532098023,1
1532098026,1
1532098029,1
1532098032,1
1532098035,1
1532098038,1
1532098041,1
1532098044,1
1532098047,1
1532098050,1
1532098053,1
1532098056,1
1532098059,1
1532098062,1
1532098065,1
1532098068,1
1532098071,1
1532098074,1
1532098077,1
1532098080,1
1532098083,1
1532098086,1
1532098089,1
1532098092,1
1532098095,1
1532098098,1
1532098101,1
1532098104,1
1532098107,1
1532098110,1
1532098113,1
1532098116,1
1532098119,1
1532098122,1
1532098125,1
1532098128,1
1532098131,1
1532098134,1
1532098137,1
1532098140,1
1532098143,1
1532098146,1
1532098149,1
1532098152,1
1532098155,1
1532098158,1
1532098161,1
1532098164,1
1532098167,1
1532098170,1
1532098173,1
1532098176,1
1532098179,1
1532098182,1
1532098185,1
1532098188,1
1532098191,1
1532098194,1
1532098197,1
1532098200,1
1532098203,2
1532098206,1
1532098209,1
1532098212,1
1532098215,1
1532098218,1
1532098221,1
1532098224,1
1532098227,1
1532098230,1
1532098233,1
1532098236,1
1532098239,1
1532098242,1
1532098245,1
1532098248,1
1532098251,1
1532098254,1
1532098257,1
1532098260,1
1532098263,1
1532098266,1
1532098269,1
1532098272,1
1532098275,1
1532098278,1
1532098281,1
1532098284,1
1532098287,1
1532098290,1
1532098293,1
1532098296,1
1532098299,1
1532098302,1
1532098305,1
1532098308,1
1532098311,1
1532098314,1
1532098317,1
1532098320,1
1532098323,1
1532098326,1
1532098329,1
1532098332,1
1532098335,1
1532098338,1
1532098341,1
1532098344,1
1532098347,1
1532098350,1
1532098353,1
1532098356,1
1532098359,1
1532098362,1
1532098365,1
1532098368,1
1532098371,1
1532098374,1
1532098377,1
1532098380,1
1532098383,1
1532098386,1
1532098389,1
1532098392,1
1532098395,1
1532098398,1
1532098401,1
1532098404,1
1532098407,1
1532098410,1
1532098413,1
1532098416,1
1532098419,1
1532098422,1
1532098425,1
1532098428,1
1532098431,1
1532098434,1
1532098437,1
1532098440,1
1532098443,1
1532098446,1
1532098449,1
1532098452,1
1532098455,1
1532098458,1
1532098461,1
1532098464,1
1532098467,1
1532098470,1
1532098473,1
1532098476,1
1532098479,1
1532098482,1
1532098485,1
1532098488,1
1532098491,1
1532098494,1
1532098497,1
1532098500,1
1532098503,1
1532098506,1
1532098509,1
1532098512,1
1532098515,1
1532098518,1
1532098521,1
1532098524,1
1532098527,1
1532098530,1
1532098533,1
1532098536,1
1532098539,1
1532098542,1
1532098545,1
1532098548,1
1532098551,1
1532098554,1
1532098557,1
1532098560,1
