t,value
1532094867,52
1532094870,52
1532094873,52
1532094876,50
1532094879,50
1532094882,50
1532094885,50
1532094888,50
1532094891,50
1532094894,49
1532094897,51
1532094900,51
1532094903,51
1532094906,50
1532094909,51
1532094912,51
1532094915,51
1532094918,51
1532094921,51
1532094924,50
1532094927,50
1532094930,50
1532094933,49
1532094936,49
1532094939,49
1532094942,49
1532094945,50
1532094948,50
1532094951,50
1532094954,49
1532094957,49
1532094960,49
1532094963,49
1532094966,50
1532094969,50
1532094972,49
1532094975,49
1532094978,49
1532094981,49
1532094984,50
1532094987,50
1532094990,50
1532094993,49
1532094996,49
1532094999,49
1532095002,49
1532095005,51
1532095008,51
1532095011,50
1532095014,50
1532095017,50
1532095020,49
1532095023,49
1532095026,50
1532095029,50
1532095032,49
1532095035,49
1532095038,49
1532095041,49
1532095044,50
1532095047,50
1532095050,50
1532095053,49
1532095056,49
1532095059,49
1532095062,49
1532095065,50
1532095068,50
1532095071,50
1532095074,49
1532095077,49
1532095080,49
1532095083,49
1532095086,50
1532095089,50
1532095092,49
1532095095,49
1532095098,49
1532095101,49
1532095104,50
1532095107,50
1532095110,50
1532095113,49
1532095116,49
1532095119,49
1532095122,49
1532095125,50
1532095128,50
1532095131,50
1532095134,49
1532095137,49
1532095140,49
1532095143,49
1532095146,52
1532095149,51
1532095152,51
1532095155,50
1532095158,50
1532095161,50
1532095164,52
1532095167,52
1532095170,51
1532095173,51
1532095176,50
1532095179,50
1532095182,49
1532095185,50
1532095188,50
1532095191,50
1532095194,49
1532095197,49
1532095200,49
1532095203,49
1532095206,52
1532095209,51
1532095212,51
1532095215,50
1532095218,50
1532095221,50
1532095224,50
1532095227,50
1532095230,50
1532095233,49
1532095236,49
1532095239,49
1532095242,49
1532095245,50
1532095248,50
1532095251,50
1532095254,49
1532095257,49
1532095260,49
1532095263,49
1532095266,50
1532095269,50
1532095272,49
1532095275,49
1532095278,49
1532095281,49
1532095284,50
1532095287,50
1532095290,50
1532095293,49
1532095296,49
1532095299,49
1532095302,49
1532095305,50
1532095308,50
1532095311,50
1532095314,49
1532095317,49
1532095320,49
1532095323,49
1532095326,50
1532095329,50
1532095332,49
1532095335,49
1532095338,49
1532095341,49
1532095344,50
1532095347,50
1532095350,50
1532095353,49
1532095356,49
1532095359,49
1532095362,49
1532095365,50
1532095368,50
1532095371,50
1532095374,49
1532095377,49
1532095380,49
1532095383,49
1532095386,50
1532095389,50
1532095392,49
1532095395,49
1532095398,49
1532095401,49
1532095404,52
1532095407,52
1532095410,51
1532095413,51
1532095416,50
1532095419,50
1532095422,49
1532095425,52
1532095428,51
1532095431,51
1532095434,50
1532095437,50
1532095440,50
1532095443,49
1532095446,50
1532095449,50
1532095452,49
1532095455,49
1532095458,49
1532095461,49
1532095464,52
1532095467,52
1532095470,51
1532095473,51
1532095476,50
1532095479,50
1532095482,49
1532095485,50
1532095488,50
1532095491,50
1532095494,49
1532095497,49
1532095500,49
1532095503,49
1532095506,50
1532095509,50
1532095512,49
1532095515,49
1532095518,49
1532095521,49
1532095524,50
1532095527,50
1532095530,50
1532095533,49
1532095536,49
1532095539,49
1532095542,49
1532095545,50
1532095548,50
1532095551,50
1532095554,49
1532095557,49
1532095560,49
1532095563,49
1532095566,50
1532095569,50
1532095572,49
1532095575,49
1532095578,49
1532095581,49
1532095584,50
1532095587,50
1532095590,50
1532095593,49
1532095596,50
1532095599,50
1532095602,50
1532095605,51
1532095608,51
1532095611,51
1532095614,51
1532095617,51
1532095620,51
1532095623,50
1532095626,52
1532095629,52
1532095632,51
1532095635,50
1532095638,50
1532095641,50
1532095644,51
1532095647,51
1532095650,51
1532095653,50
1532095656,49
1532095659,49
1532095662,49
1532095665,50
1532095668,50
1532095671,50
1532095674,49
1532095677,49
1532095680,49
1532095683,49
1532095686,52
1532095689,51
1532095692,51
1532095695,50
1532095698,50
1532095701,50
1532095704,50
1532095707,50
1532095710,50
1532095713,49
1532095716,49
1532095719,49
1532095722,49
1532095725,52
1532095728,52
1532095731,51
1532095734,51
1532095737,50
1532095740,50
1532095743,49
1532095746,50
1532095749,50
1532095752,50
1532095755,49
1532095758,49
1532095761,49
1532095764,49
1532095767,50
1532095770,50
1532095773,50
1532095776,49
1532095779,49
1532095782,49
1532095785,50
1532095788,50
1532095791,50
1532095794,50
1532095797,49
1532095800,49
1532095803,49
1532095806,50
1532095809,50
1532095812,50
1532095815,49
1532095818,49
1532095821,49
1532095824,49
1532095827,50
1532095830,50
1532095833,50
1532095836,49
1532095839,49
1532095842,49
1532095845,52
1532095848,52
1532095851,51
1532095854,51
1532095857,50
1532095860,50
1532095863,50
1532095866,50
1532095869,50
1532095872,50
1532095875,49
1532095878,49
1532095881,49
1532095884,49
1532095887,50
1532095890,50
1532095893,50
1532095896,49
1532095899,49
1532095902,49
1532095905,50
1532095908,50
1532095911,50
1532095914,50
1532095917,49
1532095920,49
1532095923,49
1532095926,50
1532095929,50
1532095932,50
1532095935,49
1532095938,49
1532095941,49
1532095944,49
1532095947,50
1532095950,50
1532095953,50
1532095956,49
1532095959,49
1532095962,49
1532095965,50
1532095968,50
1532095971,50
1532095974,49
1532095977,49
1532095980,49
1532095983,49
1532095986,50
1532095989,50
1532095992,50
1532095995,49
1532095998,49
1532096001,49
1532096004,49
1532096007,50
1532096010,50
1532096013,50
1532096016,49
1532096019,49
1532096022,49
1532096025,50
1532096028,50
1532096031,50
1532096034,49
1532096037,49
1532096040,49
1532096043,49
1532096046,50
1532096049,50
1532096052,50
1532096055,49
1532096058,49
1532096061,49
1532096064,49
1532096067,52
1532096070,51
1532096073,51
1532096076,50
1532096079,50
1532096082,50
1532096085,52
1532096088,52
1532096091,51
1532096094,51
1532096097,50
1532096100,50
1532096103,49
1532096106,50
1532096109,50
1532096112,50
1532096115,49
1532096118,49
1532096121,49
1532096124,49
1532096127,50
1532096130,50
1532096133,50
1532096136,49
1532096139,49
1532096142,49
1532096145,50
1532096148,50
1532096151,50
1532096154,49
1532096157,49
1532096160,49
1532096163,49
1532096166,50
1532096169,50
1532096172,50
1532096175,50
1532096178,49
1532096181,49
1532096184,49
1532096187,50
1532096190,50
1532096193,50
1532096196,50
1532096199,49
1532096202,49
1532096205,50
1532096208,50
1532096211,50
1532096214,49
1532096217,49
1532096220,49
1532096223,49
1532096226,50
1532096229,50
1532096232,50
1532096235,49
1532096238,49
1532096241,49
1532096244,49
1532096247,50
1532096250,50
1532096253,50
1532096256,49
1532096259,49
1532096262,49
1532096265,50
1532096268,50
1532096271,50
1532096274,49
1532096277,49
1532096280,49
1532096283,49
1532096286,52
1532096289,51
1532096292,51
1532096295,50
1532096298,50
1532096301,50
1532096304,49
1532096307,50
1532096310,50
1532096313,50
1532096316,49
1532096319,49
1532096322,49
1532096325,50
1532096328,50
1532096331,50
1532096334,50
1532096337,49
1532096340,49
1532096343,49
1532096346,50
1532096349,50
1532096352,49
1532096355,49
1532096358,49
1532096361,49
1532096364,52
1532096367,52
1532096370,51
1532096373,51
1532096376,50
1532096379,50
1532096382,49
1532096385,50
1532096388,50
1532096391,50
1532096394,49
1532096397,49
1532096400,49
1532096403,49
1532096406,52
1532096409,51
1532096412,51
1532096415,50
1532096418,50
1532096421,50
1532096424,49
1532096427,50
1532096430,50
1532096433,50
1532096436,50
1532096439,49
1532096442,49
1532096445,50
1532096448,50
1532096451,50
1532096454,49
1532096457,49
1532096460,49
1532096463,49
1532096466,50
1532096469,50
1532096472,50
1532096475,49
1532096478,49
1532096481,49
1532096484,49
1532096487,50
1532096490,50
1532096493,50
1532096496,49
1532096499,49
1532096502,49
1532096505,50
1532096508,50
1532096511,50
1532096514,49
1532096517,49
1532096520,49
1532096523,49
1532096526,50
1532096529,50
1532096532,50
1532096535,49
1532096538,49
1532096541,49
1532096544,49
1532096547,50
1532096550,50
1532096553,50
1532096556,49
1532096559,49
1532096562,49
1532096565,51
1532096568,51
1532096571,51
1532096574,51
1532096577,50
1532096580,50
1532096583,49
1532096586,50
1532096589,50
1532096592,50
1532096595,49
1532096598,49
1532096601,49
1532096604,49
1532096607,50
1532096610,50
1532096613,50
1532096616,49
1532096619,49
1532096622,49
1532096625,50
1532096628,50
1532096631,50
1532096634,49
1532096637,49
1532096640,49
1532096643,49
1532096646,50
1532096649,50
1532096652,50
1532096655,49
1532096658,49
1532096661,49
1532096664,49
1532096667,50
1532096670,50
1532096673,50
1532096676,49
1532096679,49
1532096682,49
1532096685,50
1532096688,50
1532096691,50
1532096694,49
1532096697,49
1532096700,49
1532096703,49
1532096706,50
1532096709,50
1532096712,50
1532096715,49
1532096718,49
1532096721,49
1532096724,50
1532096727,50
1532096730,50
1532096733,50
1532096736,49
1532096739,49
1532096742,49
1532096745,50
1532096748,50
1532096751,50
1532096754,50
1532096757,49
1532096760,49
1532096763,49
1532096766,50
1532096769,50
1532096772,50
1532096775,49
1532096778,49
1532096781,49
1532096784,49
1532096787,50
1532096790,50
1532096793,50
1532096796,49
1532096799,49
1532096802,49
1532096805,50
1532096808,50
1532096811,50
1532096814,49
1532096817,49
1532096820,49
1532096823,49
1532096826,51
1532096829,51
1532096832,50
1532096835,50
1532096838,49
1532096841,49
1532096844,50
1532096847,50
1532096850,50
1532096853,49
1532096856,49
1532096859,49
1532096862,49
1532096865,50
1532096868,50
1532096871,50
1532096874,49
1532096877,49
1532096880,49
1532096883,49
1532096886,50
1532096889,50
1532096892,50
1532096895,49
1532096898,49
1532096901,49
1532096904,49
1532096907,50
1532096910,50
1532096913,50
1532096916,49
1532096919,49
1532096922,49
1532096925,50
1532096928,50
1532096931,50
1532096934,49
1532096937,49
1532096940,49
1532096943,49
1532096946,50
1532096949,50
1532096952,50
1532096955,49
1532096958,49
1532096961,49
1532096964,49
1532096967,50
1532096970,50
1532096973,49
1532096976,49
1532096979,49
1532096982,49
1532096985,50
1532096988,50
1532096991,50
1532096994,49
1532096997,49
1532097000,49
1532097003,49
1532097006,50
1532097009,50
1532097012,50
1532097015,49
1532097018,49
1532097021,49
1532097024,50
1532097027,50
1532097030,50
1532097033,50
1532097036,49
1532097039,49
1532097042,49
1532097045,50
1532097048,50
1532097051,50
1532097054,50
1532097057,49
1532097060,49
1532097063,49
1532097066,50
1532097069,50
1532097072,50
1532097075,49
1532097078,49
1532097081,49
1532097084,50
1532097087,50
1532097090,50
1532097093,49
1532097096,49
1532097099,49
1532097102,49
1532097105,50
1532097108,50
1532097111,50
1532097114,49
1532097117,49
1532097120,49
1532097123,49
1532097126,50
1532097129,50
1532097132,50
1532097135,49
1532097138,49
1532097141,49
1532097144,49
1532097147,50
1532097150,50
1532097153,50
1532097156,49
1532097159,49
1532097162,49
1532097165,50
1532097168,50
1532097171,50
1532097174,50
1532097177,49
1532097180,49
1532097183,49
1532097186,52
1532097189,52
1532097192,51
1532097195,51
1532097198,50
1532097201,50
1532097204,49
1532097207,50
1532097210,50
1532097213,50
1532097216,49
1532097219,49
1532097222,49
1532097225,50
1532097228,50
1532097231,50
1532097234,49
1532097237,49
1532097240,49
1532097243,49
1532097246,50
1532097249,50
1532097252,50
1532097255,49
1532097258,49
1532097261,49
1532097264,49
1532097267,50
1532097270,50
1532097273,50
1532097276,49
1532097279,49
1532097282,49
1532097285,50
1532097288,50
1532097291,50
1532097294,49
1532097297,49
1532097300,49
1532097303,49
1532097306,50
1532097309,50
1532097312,50
1532097315,50
1532097318,49
1532097321,49
1532097324,49
1532097327,50
1532097330,50
1532097333,50
1532097336,49
1532097339,49
1532097342,49
1532097345,50
1532097348,50
1532097351,50
1532097354,49
1532097357,49
1532097360,49
1532097363,49
1532097366,50
1532097369,50
1532097372,50
1532097375,49
1532097378,49
1532097381,49
1532097384,49
1532097387,52
1532097390,51
1532097393,51
1532097396,50
1532097399,50
1532097402,50
1532097405,50
1532097408,50
1532097411,50
1532097414,49
1532097417,49
1532097420,49
1532097423,49
1532097426,50
1532097429,50
1532097432,50
1532097435,49
1532097438,49
1532097441,49
1532097444,49
1532097447,50
1532097450,50
1532097453,50
1532097456,49
1532097459,49
1532097462,49
1532097465,50
1532097468,50
1532097471,50
1532097474,49
1532097477,49
1532097480,49
1532097483,49
1532097486,50
1532097489,50
1532097492,50
1532097495,49
1532097498,49
1532097501,49
1532097504,49
1532097507,50
1532097510,50
1532097513,50
1532097516,49
1532097519,49
1532097522,49
1532097525,50
1532097528,50
1532097531,50
1532097534,49
1532097537,49
1532097540,49
1532097543,49
1532097546,50
1532097549,50
1532097552,50
1532097555,49
1532097558,49
1532097561,49
1532097564,49
1532097567,50
1532097570,50
1532097573,50
1532097576,49
1532097579,49
1532097582,49
1532097585,50
1532097588,50
1532097591,50
1532097594,49
1532097597,49
1532097600,49
1532097603,49
1532097606,50
1532097609,50
1532097612,50
1532097615,49
1532097618,49
1532097621,49
1532097624,50
1532097627,50
1532097630,50
1532097633,49
1532097636,49
1532097639,49
1532097642,49
1532097645,50
1532097648,50
1532097651,50
1532097654,49
1532097657,49
1532097660,49
1532097663,49
1532097666,50
1532097669,50
1532097672,50
1532097675,49
1532097678,49
1532097681,49
1532097684,50
1532097687,50
1532097690,50
1532097693,49
1532097696,49
1532097699,49
1532097702,49
1532097705,50
1532097708,50
1532097711,50
1532097714,49
1532097717,49
1532097720,49
1532097723,49
1532097726,50
1532097729,50
1532097732,50
1532097735,49
1532097738,49
1532097741,49
1532097744,50
1532097747,50
1532097750,50
1532097753,49
1532097756,49
1532097759,49
1532097762,49
1532097765,50
1532097768,50
1532097771,50
1532097774,49
1532097777,49
1532097780,49
1532097783,49
1532097786,50
1532097789,50
1532097792,50
1532097795,49
1532097798,49
1532097801,49
1532097804,49
1532097807,50
1532097810,50
1532097813,50
1532097816,49
1532097819,49
1532097822,49
1532097825,50
1532097828,50
1532097831,50
1532097834,49
1532097837,49
1532097840,49
1532097843,49
1532097846,50
1532097849,50
1532097852,50
1532097855,49
1532097858,49
1532097861,49
1532097864,49
1532097867,50
1532097870,50
1532097873,50
1532097876,49
1532097879,49
1532097882,49
1532097885,50
1532097888,50
1532097891,50
1532097894,49
1532097897,50
1532097900,51
1532097903,51
1532097906,51
1532097909,50
1532097912,50
1532097915,49
1532097918,49
1532097921,49
1532097924,50
1532097927,51
1532097930,51
1532097933,53
1532097936,53
1532097939,52
1532097942,52
1532097945,52
1532097948,52
1532097951,51
1532097954,51
1532097957,51
1532097960,50
1532097963,50
1532097966,53
1532097969,52
1532097972,52
1532097975,51
1532097978,54
1532097981,53
1532097984,52
1532097987,52
1532097990,51
1532097993,51
1532097996,51
1532097999,51
1532098002,51
1532098005,52
1532098008,52
1532098011,51
1532098014,51
1532098017,50
1532098020,50
1532098023,49
1532098026,52
1532098029,51
1532098032,51
1532098035,51
1532098038,51
1532098041,52
1532098044,54
1532098047,53
1532098050,51
1532098053,51
1532098056,51
1532098059,50
1532098062,50
1532098065,52
1532098068,51
1532098071,51
1532098074,51
1532098077,51
1532098080,51
1532098083,50
1532098086,52
1532098089,51
1532098092,51
1532098095,50
1532098098,51
1532098101,51
1532098104,53
1532098107,54
1532098110,53
1532098113,53
1532098116,53
1532098119,51
1532098122,51
1532098125,51
1532098128,51
1532098131,50
1532098134,50
1532098137,50
1532098140,49
1532098143,49
1532098146,50
1532098149,50
1532098152,50
1532098155,50
1532098158,50
1532098161,51
1532098164,53
1532098167,52
1532098170,51
1532098173,51
1532098176,50
1532098179,50
1532098182,50
1532098185,50
1532098188,50
1532098191,50
1532098194,49
1532098197,51
1532098200,51
1532098203,52
1532098206,52
1532098209,51
1532098212,50
1532098215,50
1532098218,50
1532098221,49
1532098224,50
1532098227,50
1532098230,50
1532098233,49
1532098236,49
1532098239,49
1532098242,49
1532098245,50
1532098248,50
1532098251,50
1532098254,50
1532098257,49
1532098260,49
1532098263,49
1532098266,50
1532098269,50
1532098272,50
1532098275,49
1532098278,49
1532098281,49
1532098284,49
1532098287,50
1532098290,50
1532098293,50
1532098296,49
1532098299,49
1532098302,49
1532098305,50
1532098308,50
1532098311,50
1532098314,49
1532098317,49
1532098320,49
1532098323,49
1532098326,50
1532098329,50
1532098332,50
1532098335,49
1532098338,49
1532098341,50
1532098344,52
1532098347,52
1532098350,51
1532098353,50
1532098356,51
1532098359,51
1532098362,51
1532098365,53
1532098368,53
1532098371,52
1532098374,51
1532098377,50
1532098380,50
1532098383,50
1532098386,50
1532098389,50
1532098392,50
1532098395,49
1532098398,49
1532098401,49
1532098404,50
1532098407,50
1532098410,50
1532098413,49
1532098416,49
1532098419,49
1532098422,49
1532098425,50
1532098428,50
1532098431,50
1532098434,49
1532098437,49
1532098440,49
1532098443,49
1532098446,50
1532098449,50
1532098452,50
1532098455,49
1532098458,49
1532098461,49
1532098464,50
1532098467,50
1532098470,50
1532098473,49
1532098476,49
1532098479,49
1532098482,49
1532098485,50
1532098488,50
1532098491,50
1532098494,49
1532098497,49
1532098500,49
1532098503,49
1532098506,50
1532098509,50
1532098512,50
1532098515,49
1532098518,49
1532098521,49
1532098524,49
1532098527,50
1532098530,50
1532098533,50
1532098536,49
1532098539,49
1532098542,49
1532098545,50
1532098548,50
1532098551,50
1532098554,49
1532098557,49
