t,value
1532095593,15
1532095596,15
1532095599,15
1532095602,15
1532095605,15
1532095608,15
1532095611,15
1532095614,15
1532095617,15
1532095620,15
1532095623,15
1532095626,15
1532095629,15
1532095632,15
1532095635,15
1532095638,15
1532095641,15
1532095644,15
1532095647,15
1532095650,15
1532095653,15
1532095656,15
1532095659,15
1532095662,15
1532095665,15
1532095668,15
1532095671,15
1532095674,15
1532095677,15
1532095680,15
1532095683,15
1532095686,15
1532095689,15
1532095692,15
1532095695,15
1532095698,15
1532095701,15
1532095704,15
1532095707,15
1532095710,15
1532095713,15
1532095716,15
1532095719,15
1532095722,15
1532095725,15
1532095728,15
1532095731,15
1532095734,15
1532095737,15
1532095740,15
1532095743,15
1532095746,15
1532095749,15
1532095752,15
1532095755,15
1532095758,15
1532095761,15
1532095764,15
1532095767,15
1532095770,15
1532095773,15
1532095776,15
1532095779,15
1532095782,15
1532095785,15
1532095788,15
1532095791,15
1532095794,15
1532095797,15
1532095800,15
1532095803,15
1532095806,15
1532095809,15
1532095812,15
1532095815,15
1532095818,15
1532095821,15
1532095824,15
1532095827,16
1532095830,16
1532095833,16
1532095836,16
1532095839,16
1532095842,16
1532095845,16
1532095848,16
1532095851,16
1532095854,16
1532095857,16
1532095860,16
1532095863,16
1532095866,16
1532095869,16
1532095872,16
1532095875,16
1532095878,16
1532095881,16
1532095884,16
1532095887,16
1532095890,16
1532095893,16
1532095896,16
1532095899,16
1532095902,16
1532095905,16
1532095908,16
1532095911,16
1532095914,16
1532095917,16
1532095920,16
1532095923,16
1532095926,16
1532095929,16
1532095932,16
1532095935,16
1532095938,16
1532095941,16
1532095944,16
1532095947,16
1532095950,16
1532095953,16
1532095956,16
1532095959,16
1532095962,16
1532095965,16
1532095968,16
1532095971,16
1532095974,16
1532095977,16
1532095980,16
1532095983,16
1532095986,16
1532095989,16
1532095992,16
1532095995,16
1532095998,16
1532096001,16
1532096004,16
1532096007,16
1532096010,16
1532096013,16
1532096016,16
1532096019,16
1532096022,16
1532096025,16
1532096028,16
1532096031,16
1532096034,16
1532096037,16
1532096040,16
1532096043,16
1532096046,16
1532096049,16
1532096052,16
1532096055,16
1532096058,16
1532096061,16
1532096064,16
1532096067,16
1532096070,16
1532096073,16
1532096076,16
1532096079,16
1532096082,16
1532096085,16
1532096088,16
1532096091,16
1532096094,16
1532096097,16
1532096100,16
1532096103,16
1532096106,16
1532096109,16
1532096112,16
1532096115,16
1532096118,16
1532096121,16
1532096124,16
1532096127,16
1532096130,16
1532096133,16
1532096136,16
1532096139,16
1532096142,16
1532096145,16
1532096148,16
1532096151,16
1532096154,16
1532096157,16
1532096160,16
1532096163,16
1532096166,16
1532096169,16
1532096172,16
1532096175,16
1532096178,16
1532096181,16
1532096184,16
1532096187,16
1532096190,16
1532096193,16
1532096196,16
1532096199,16
1532096202,16
1532096205,16
1532096208,16
1532096211,16
1532096214,16
1532096217,16
1532096220,16
1532096223,16
1532096226,16
1532096229,16
1532096232,16
1532096235,16
1532096238,16
1532096241,16
1532096244,16
1532096247,16
1532096250,16
1532096253,16
1532096256,16
1532096259,16
1532096262,16
1532096265,16
1532096268,16
1532096271,16
1532096274,16
1532096277,16
1532096280,16
1532096283,16
1532096286,16
1532096289,16
1532096292,16
1532096295,16
1532096298,16
1532096301,16
1532096304,16
1532096307,16
1532096310,16
1532096313,16
1532096316,16
1532096319,16
1532096322,16
1532096325,16
1532096328,16
1532096331,16
1532096334,16
1532096337,16
1532096340,16
1532096343,16
1532096346,16
1532096349,16
1532096352,16
1532096355,16
1532096358,16
1532096361,16
1532096364,16
1532096367,16
1532096370,16
1532096373,16
1532096376,16
1532096379,16
1532096382,16
1532096385,16
1532096388,16
1532096391,16
1532096394,16
1532096397,16
1532096400,16
